File	Well	Sample	Cq
20211112_980641_PostDnase_AW.rdml	B04	TG1074630	NaN
20211112_980641_PostDnase_AW.rdml	B07	TG1074633	27.3352613700902
20211112_980641_PostDnase_AW.rdml	B06	TG1074632	31.3466146538221
20211112_980641_PostDnase_AW.rdml	D12	TG1074662	26.7044638826576
20211112_980641_PostDnase_AW.rdml	E01	TG1074663	NaN
20211112_980641_PostDnase_AW.rdml	D10	TG1074660	NaN
20211112_980641_PostDnase_AW.rdml	D11	TG1074661	NaN
20211112_980641_PostDnase_AW.rdml	D08	TG1074658	23.1536661436226
20211112_980641_PostDnase_AW.rdml	D09	TG1074659	23.688094188757
20211112_980641_PostDnase_AW.rdml	D06	TG1074656	34
20211112_980641_PostDnase_AW.rdml	D07	TG1074657	NaN
20211112_980641_PostDnase_AW.rdml	D04	TG1074654	NaN
20211112_980641_PostDnase_AW.rdml	D05	TG1074655	NaN
20211112_980641_PostDnase_AW.rdml	A01	TG1074615	NaN
20211112_980641_PostDnase_AW.rdml	A05	TG1074619	30.6294201842296
20211112_980641_PostDnase_AW.rdml	A09	TG1074623	NaN
20211112_980641_PostDnase_AW.rdml	G05	TG1074691	19.5871980119519
20211112_980641_PostDnase_AW.rdml	G04	TG1074690	NaN
20211112_980641_PostDnase_AW.rdml	G03	TG1074689	16.4476562513704
20211112_980641_PostDnase_AW.rdml	G02	TG1074688	23.2962614676094
20211112_980641_PostDnase_AW.rdml	G01	TG1074687	24.6406397306696
20211112_980641_PostDnase_AW.rdml	F12	TG1074686	31.5882711278665
20211112_980641_PostDnase_AW.rdml	F11	TG1074685	23.4122857243461
20211112_980641_PostDnase_AW.rdml	F10	TG1074684	20.905816770267
20211112_980641_PostDnase_AW.rdml	G07	TG1074693	NaN
20211112_980641_PostDnase_AW.rdml	G06	TG1074692	24.7733314596252
20211112_980102_PostDnase_AW.rdml	B12	TG1073591	NaN
20211112_980102_PostDnase_AW.rdml	C01	TG1073592	21.925734491077
20211112_980102_PostDnase_AW.rdml	C02	TG1073593	20.2706855064087
20211112_980102_PostDnase_AW.rdml	C03	TG1073594	21.0890217270545
20211112_980102_PostDnase_AW.rdml	B08	TG1073587	NaN
20211112_980102_PostDnase_AW.rdml	B09	TG1073588	23.0580083428454
20211112_980102_PostDnase_AW.rdml	B10	TG1073589	26.7549039551559
20211112_980102_PostDnase_AW.rdml	B11	TG1073590	27.2346215506392
20211112_980102_PostDnase_AW.rdml	C04	TG1073595	29.8419102933639
20211112_980102_PostDnase_AW.rdml	C05	TG1073596	NaN
20211112_980102_PostDnase_AW.rdml	A04	TG1073571	20.2843732591534
20211112_980102_PostDnase_AW.rdml	A08	TG1073575	21.7363355041814
20211112_980102_PostDnase_AW.rdml	E11	TG1073626	17.7007279417354
20211112_980102_PostDnase_AW.rdml	E10	TG1073625	16.461993181269
20211112_980102_PostDnase_AW.rdml	E07	TG1073622	NaN
20211112_980102_PostDnase_AW.rdml	E06	TG1073621	NaN
20211112_980102_PostDnase_AW.rdml	E09	TG1073624	NaN
20211112_980102_PostDnase_AW.rdml	E08	TG1073623	30.5405384172676
20211112_980102_PostDnase_AW.rdml	E03	TG1073618	26.9319986230452
20211112_980102_PostDnase_AW.rdml	E02	TG1073617	25.6948855355104
20211112_980102_PostDnase_AW.rdml	E05	TG1073620	NaN
20211112_980102_PostDnase_AW.rdml	E04	TG1073619	NaN
20211112_980102_PostDnase_AW.rdml	H04	TG1073655	29.8921878320945
20211112_980102_PostDnase_AW.rdml	H05	TG1073656	32.4588540880336
20211112_980102_PostDnase_AW.rdml	G10	TG1073649	22.7138006602197
20211112_980102_PostDnase_AW.rdml	G11	TG1073650	NaN
20211112_980102_PostDnase_AW.rdml	G08	TG1073647	NaN
20211112_980102_PostDnase_AW.rdml	G09	TG1073648	NaN
20211112_980102_PostDnase_AW.rdml	H02	TG1073653	24.6363042683103
20211112_980102_PostDnase_AW.rdml	H03	TG1073654	26.8149828854498
20211112_980102_PostDnase_AW.rdml	G12	TG1073651	NaN
20211112_980102_PostDnase_AW.rdml	H01	TG1073652	30.8383346132331
20211112_980102_PostDnase_AW.rdml	A03	TG1073570	31.3420362465334
20211112_980102_PostDnase_AW.rdml	A07	TG1073574	27.0767938641916
20211112_980102_PostDnase_AW.rdml	D03	TG1073606	NaN
20211112_980102_PostDnase_AW.rdml	D02	TG1073605	28.0483816536527
20211112_980102_PostDnase_AW.rdml	C09	TG1073600	21.1162416102901
20211112_980102_PostDnase_AW.rdml	C08	TG1073599	23.8230634677325
20211112_980102_PostDnase_AW.rdml	C07	TG1073598	26.5463882380399
20211112_980102_PostDnase_AW.rdml	C06	TG1073597	24.7341107928059
20211112_980102_PostDnase_AW.rdml	D01	TG1073604	30.1031481441063
20211112_980102_PostDnase_AW.rdml	C12	TG1073603	23.7669546609647
20211112_980102_PostDnase_AW.rdml	C11	TG1073602	24.4468700338202
20211112_980102_PostDnase_AW.rdml	C10	TG1073601	26.9043600504445
20211112_980102_PostDnase_AW.rdml	E12	TG1073627	13.5955412116757
20211112_980102_PostDnase_AW.rdml	F01	TG1073628	26.4687531398174
20211112_980102_PostDnase_AW.rdml	F02	TG1073629	26.4041875343978
20211112_980102_PostDnase_AW.rdml	F03	TG1073630	32.8921261360736
20211112_980102_PostDnase_AW.rdml	F04	TG1073631	23.5129254357373
20211112_980102_PostDnase_AW.rdml	F05	TG1073632	28.0855400299843
20211112_980102_PostDnase_AW.rdml	F06	TG1073633	27.9651343643147
20211112_980102_PostDnase_AW.rdml	F07	TG1073634	21.0720010511405
20211112_980102_PostDnase_AW.rdml	F08	TG1073635	27.6577653772238
20211112_980102_PostDnase_AW.rdml	F09	TG1073636	31.2542894316857
20211112_980102_PostDnase_AW.rdml	A02	TG1073569	19.214393732263
20211112_980102_PostDnase_AW.rdml	A06	TG1073573	17.9476450521632
20211112_980102_PostDnase_AW.rdml	H07	TG1073658	NaN
20211112_980102_PostDnase_AW.rdml	H06	TG1073657	NaN
20211112_980102_PostDnase_AW.rdml	H09	TG1073660	21.5910840896729
20211112_980102_PostDnase_AW.rdml	H08	TG1073659	NaN
20211112_980102_PostDnase_AW.rdml	H11	TG1073662	NaN
20211112_980102_PostDnase_AW.rdml	H10	TG1073661	NaN
20211112_980102_PostDnase_AW.rdml	H12	NTC	NaN
20211112_980102_PostDnase_AW.rdml	A11	TG1073578	25.768999181699
20211112_980102_PostDnase_AW.rdml	A10	TG1073577	20.4287903830831
20211112_980102_PostDnase_AW.rdml	B01	TG1073580	15.741709596273
20211112_980102_PostDnase_AW.rdml	A12	TG1073579	27.1201271112221
20211112_980102_PostDnase_AW.rdml	B03	TG1073582	22.5412448354651
20211112_980102_PostDnase_AW.rdml	B02	TG1073581	NaN
20211112_980102_PostDnase_AW.rdml	B05	TG1073584	31.8801088096897
20211112_980102_PostDnase_AW.rdml	B04	TG1073583	NaN
20211112_980102_PostDnase_AW.rdml	B07	TG1073586	26.6821773571407
20211112_980102_PostDnase_AW.rdml	B06	TG1073585	NaN
20211112_980102_PostDnase_AW.rdml	D12	TG1073615	19.6939351784081
20211112_980102_PostDnase_AW.rdml	E01	TG1073616	NaN
20211112_980102_PostDnase_AW.rdml	D10	TG1073613	32.3032831340751
20211112_980102_PostDnase_AW.rdml	D11	TG1073614	NaN
20211112_980102_PostDnase_AW.rdml	D08	TG1073611	21.3009954352693
20211112_980102_PostDnase_AW.rdml	D09	TG1073612	NaN
20211112_980102_PostDnase_AW.rdml	D06	TG1073609	30.528961321205
20211112_980102_PostDnase_AW.rdml	D07	TG1073610	23.9989575791856
20211112_980102_PostDnase_AW.rdml	D04	TG1073607	27.5779003584493
20211112_980102_PostDnase_AW.rdml	D05	TG1073608	31.1057164157302
20211112_980102_PostDnase_AW.rdml	A01	TG1073568	NaN
20211112_980102_PostDnase_AW.rdml	A05	TG1073572	21.0459896599412
20211112_980102_PostDnase_AW.rdml	A09	TG1073576	NaN
20211112_980102_PostDnase_AW.rdml	G05	TG1073644	30.5576485477418
20211112_980102_PostDnase_AW.rdml	G04	TG1073643	NaN
20211112_980102_PostDnase_AW.rdml	G03	TG1073642	NaN
20211112_980102_PostDnase_AW.rdml	G02	TG1073641	NaN
20211112_980102_PostDnase_AW.rdml	G01	TG1073640	24.9989156767208
20211112_980102_PostDnase_AW.rdml	F12	TG1073639	22.0254590917786
20211112_980102_PostDnase_AW.rdml	F11	TG1073638	19.9547374453685
20211112_980102_PostDnase_AW.rdml	F10	TG1073637	NaN
20211112_980102_PostDnase_AW.rdml	G07	TG1073646	NaN
20211112_980102_PostDnase_AW.rdml	G06	TG1073645	27.2969711067036
20211112_980185_PostDnase_AW.rdml	B12	TG1073787	17.9016050123472
20211112_980185_PostDnase_AW.rdml	C01	TG1073788	18.8513317109873
20211112_980185_PostDnase_AW.rdml	C02	TG1073789	26.8837494824542
20211112_980185_PostDnase_AW.rdml	C03	TG1073790	21.1496420783796
20211112_980185_PostDnase_AW.rdml	B08	TG1073783	17.0112242830481
20211112_980185_PostDnase_AW.rdml	B09	TG1073784	21.3089741270993
20211112_980185_PostDnase_AW.rdml	B10	TG1073785	27.1107356944736
20211112_980185_PostDnase_AW.rdml	B11	TG1073786	18.9165286482326
20211112_980185_PostDnase_AW.rdml	C04	TG1073791	14.7600594728274
20211112_980185_PostDnase_AW.rdml	C05	TG1073792	25.3226983919627
20211112_980185_PostDnase_AW.rdml	A04	TG1073767	22.6998737907861
20211112_980185_PostDnase_AW.rdml	A08	TG1073771	22.011959273903
20211112_980185_PostDnase_AW.rdml	E11	TG1073822	16.098983696919
20211112_980185_PostDnase_AW.rdml	E10	TG1073821	NaN
20211112_980185_PostDnase_AW.rdml	E07	TG1073818	13.8099462826039
20211112_980185_PostDnase_AW.rdml	E06	TG1073817	NaN
20211112_980185_PostDnase_AW.rdml	E09	TG1073820	NaN
20211112_980185_PostDnase_AW.rdml	E08	TG1073819	31.9157769893482
20211112_980185_PostDnase_AW.rdml	E03	TG1073814	28.0411899373695
20211112_980185_PostDnase_AW.rdml	E02	TG1073813	27.6758303840207
20211112_980185_PostDnase_AW.rdml	E05	TG1073816	16.1304283514651
20211112_980185_PostDnase_AW.rdml	E04	TG1073815	18.6525113257518
20211112_980185_PostDnase_AW.rdml	H04	TG1073851	25.6866737397928
20211112_980185_PostDnase_AW.rdml	H05	TG1073852	21.675972363721
20211112_980185_PostDnase_AW.rdml	G10	TG1073845	32.3168408428458
20211112_980185_PostDnase_AW.rdml	G11	TG1073846	17.0162262165527
20211112_980185_PostDnase_AW.rdml	G08	TG1073843	32.0703373693208
20211112_980185_PostDnase_AW.rdml	G09	TG1073844	29.5945574640829
20211112_980185_PostDnase_AW.rdml	H02	TG1073849	27.2709798444572
20211112_980185_PostDnase_AW.rdml	H03	TG1073850	18.5901567694652
20211112_980185_PostDnase_AW.rdml	G12	TG1073847	15.3218405995583
20211112_980185_PostDnase_AW.rdml	H01	TG1073848	22.7666239050324
20211112_980185_PostDnase_AW.rdml	A03	TG1073766	21.324156567328
20211112_980185_PostDnase_AW.rdml	A07	TG1073770	22.9125204222256
20211112_980185_PostDnase_AW.rdml	D03	TG1073802	19.3652925905537
20211112_980185_PostDnase_AW.rdml	D02	TG1073801	21.0572342821037
20211112_980185_PostDnase_AW.rdml	C09	TG1073796	22.797207118364
20211112_980185_PostDnase_AW.rdml	C08	TG1073795	NaN
20211112_980185_PostDnase_AW.rdml	C07	TG1073794	31.4774347172692
20211112_980185_PostDnase_AW.rdml	C06	TG1073793	31.786126504555
20211112_980185_PostDnase_AW.rdml	D01	TG1073800	27.7466779090002
20211112_980185_PostDnase_AW.rdml	C12	TG1073799	12.771440954747
20211112_980185_PostDnase_AW.rdml	C11	TG1073798	32.1397580293934
20211112_980185_PostDnase_AW.rdml	C10	TG1073797	NaN
20211112_980185_PostDnase_AW.rdml	E12	TG1073823	26.764421942674
20211112_980185_PostDnase_AW.rdml	F01	TG1073824	20.9284971133836
20211112_980185_PostDnase_AW.rdml	F02	TG1073825	18.5045004381836
20211112_980185_PostDnase_AW.rdml	F03	TG1073826	19.7814540054397
20211112_980185_PostDnase_AW.rdml	F04	TG1073827	22.152163283401
20211112_980185_PostDnase_AW.rdml	F05	TG1073828	17.3717295346553
20211112_980185_PostDnase_AW.rdml	F06	TG1073829	17.1573666206501
20211112_980185_PostDnase_AW.rdml	F07	TG1073830	24.3014666683788
20211112_980185_PostDnase_AW.rdml	F08	TG1073831	19.919224630212
20211112_980185_PostDnase_AW.rdml	F09	TG1073832	NaN
20211112_980185_PostDnase_AW.rdml	A02	TG1073765	29.9080077224845
20211112_980185_PostDnase_AW.rdml	A06	TG1073769	13.8703096741523
20211112_980185_PostDnase_AW.rdml	H07	TG1073854	14.5631511984793
20211112_980185_PostDnase_AW.rdml	H06	TG1073853	21.0569653112799
20211112_980185_PostDnase_AW.rdml	H09	TG1073856	13.9230089048778
20211112_980185_PostDnase_AW.rdml	H08	TG1073855	20.3322520033707
20211112_980185_PostDnase_AW.rdml	H11	TG1073858	16.1262342659208
20211112_980185_PostDnase_AW.rdml	H10	TG1073857	19.1100403835715
20211112_980185_PostDnase_AW.rdml	H12	NTC	NaN
20211112_980185_PostDnase_AW.rdml	A11	TG1073774	25.7496954328412
20211112_980185_PostDnase_AW.rdml	A10	TG1073773	31.8442520651655
20211112_980185_PostDnase_AW.rdml	B01	TG1073776	13.8045256639757
20211112_980185_PostDnase_AW.rdml	A12	TG1073775	25.6065980367938
20211112_980185_PostDnase_AW.rdml	B03	TG1073778	15.1551641595519
20211112_980185_PostDnase_AW.rdml	B02	TG1073777	22.8094071514568
20211112_980185_PostDnase_AW.rdml	B05	TG1073780	19.6621222541058
20211112_980185_PostDnase_AW.rdml	B04	TG1073779	25.9539323015915
20211112_980185_PostDnase_AW.rdml	B07	TG1073782	26.8417386931291
20211112_980185_PostDnase_AW.rdml	B06	TG1073781	18.8044980299166
20211112_980185_PostDnase_AW.rdml	D12	TG1073811	25.6181311916427
20211112_980185_PostDnase_AW.rdml	E01	TG1073812	23.8540617564393
20211112_980185_PostDnase_AW.rdml	D10	TG1073809	18.0446767461155
20211112_980185_PostDnase_AW.rdml	D11	TG1073810	32.2933057474599
20211112_980185_PostDnase_AW.rdml	D08	TG1073807	NaN
20211112_980185_PostDnase_AW.rdml	D09	TG1073808	23.7071212892624
20211112_980185_PostDnase_AW.rdml	D06	TG1073805	NaN
20211112_980185_PostDnase_AW.rdml	D07	TG1073806	18.9299404367382
20211112_980185_PostDnase_AW.rdml	D04	TG1073803	17.7239943715372
20211112_980185_PostDnase_AW.rdml	D05	TG1073804	NaN
20211112_980185_PostDnase_AW.rdml	A01	TG1073764	NaN
20211112_980185_PostDnase_AW.rdml	A05	TG1073768	19.3608466778361
20211112_980185_PostDnase_AW.rdml	A09	TG1073772	29.8743989798444
20211112_980185_PostDnase_AW.rdml	G05	TG1073840	30.9155209283296
20211112_980185_PostDnase_AW.rdml	G04	TG1073839	20.6187457578156
20211112_980185_PostDnase_AW.rdml	G03	TG1073838	19.1239756338653
20211112_980185_PostDnase_AW.rdml	G02	TG1073837	23.0398905266565
20211112_980185_PostDnase_AW.rdml	G01	TG1073836	15.5690942193957
20211112_980185_PostDnase_AW.rdml	F12	TG1073835	22.6946799234273
20211112_980185_PostDnase_AW.rdml	F11	TG1073834	23.8554290417484
20211112_980185_PostDnase_AW.rdml	F10	TG1073833	17.6547973924762
20211112_980185_PostDnase_AW.rdml	G07	TG1073842	31.5346592956961
20211112_980185_PostDnase_AW.rdml	G06	TG1073841	14.823652121246
20211112_980103_PostDnase_AW.rdml	B12	TG1073691	29.8217008430596
20211112_980103_PostDnase_AW.rdml	C01	TG1073692	NaN
20211112_980103_PostDnase_AW.rdml	C02	TG1073693	25.6614044459723
20211112_980103_PostDnase_AW.rdml	C03	TG1073694	11.904205553026
20211112_980103_PostDnase_AW.rdml	B08	TG1073687	27.0040976090621
20211112_980103_PostDnase_AW.rdml	B09	TG1073688	30.1674700102405
20211112_980103_PostDnase_AW.rdml	B10	TG1073689	19.8803474414274
20211112_980103_PostDnase_AW.rdml	B11	TG1073690	16.9829503600891
20211112_980103_PostDnase_AW.rdml	C04	TG1073695	19.6870328860586
20211112_980103_PostDnase_AW.rdml	C05	TG1073696	18.8708109623513
20211112_980103_PostDnase_AW.rdml	A04	TG1073671	30.4041289837634
20211112_980103_PostDnase_AW.rdml	A08	TG1073675	31.9306481898515
20211112_980103_PostDnase_AW.rdml	E11	TG1073726	17.8728090718556
20211112_980103_PostDnase_AW.rdml	E10	TG1073725	27.9749677520491
20211112_980103_PostDnase_AW.rdml	E07	TG1073722	22.7461980003014
20211112_980103_PostDnase_AW.rdml	E06	TG1073721	19.1554703295039
20211112_980103_PostDnase_AW.rdml	E09	TG1073724	19.27810290708
20211112_980103_PostDnase_AW.rdml	E08	TG1073723	24.8984251746201
20211112_980103_PostDnase_AW.rdml	E03	TG1073718	17.0628555151944
20211112_980103_PostDnase_AW.rdml	E02	TG1073717	NaN
20211112_980103_PostDnase_AW.rdml	E05	TG1073720	14.655258572626
20211112_980103_PostDnase_AW.rdml	E04	TG1073719	25.237633358492
20211112_980103_PostDnase_AW.rdml	H04	TG1073755	24.4654064810767
20211112_980103_PostDnase_AW.rdml	H05	TG1073756	17.8688549991658
20211112_980103_PostDnase_AW.rdml	G10	TG1073749	NaN
20211112_980103_PostDnase_AW.rdml	G11	TG1073750	25.1908184034415
20211112_980103_PostDnase_AW.rdml	G08	TG1073747	16.247117250281
20211112_980103_PostDnase_AW.rdml	G09	TG1073748	25.5596565352325
20211112_980103_PostDnase_AW.rdml	H02	TG1073753	21.94516537331
20211112_980103_PostDnase_AW.rdml	H03	TG1073754	19.2201006488358
20211112_980103_PostDnase_AW.rdml	G12	TG1073751	18.4904167529028
20211112_980103_PostDnase_AW.rdml	H01	TG1073752	13.8137552610156
20211112_980103_PostDnase_AW.rdml	A03	TG1073670	31.3117963673545
20211112_980103_PostDnase_AW.rdml	A07	TG1073674	23.926754431932
20211112_980103_PostDnase_AW.rdml	D03	TG1073706	16.9001520850056
20211112_980103_PostDnase_AW.rdml	D02	TG1073705	31.2351439141519
20211112_980103_PostDnase_AW.rdml	C09	TG1073700	20.8865449683006
20211112_980103_PostDnase_AW.rdml	C08	TG1073699	21.0872739279023
20211112_980103_PostDnase_AW.rdml	C07	TG1073698	17.0185330006914
20211112_980103_PostDnase_AW.rdml	C06	TG1073697	27.6207449711686
20211112_980103_PostDnase_AW.rdml	D01	TG1073704	17.9379849747272
20211112_980103_PostDnase_AW.rdml	C12	TG1073703	15.8849941292118
20211112_980103_PostDnase_AW.rdml	C11	TG1073702	NaN
20211112_980103_PostDnase_AW.rdml	C10	TG1073701	28.0952878102639
20211112_980103_PostDnase_AW.rdml	E12	TG1073727	21.3009189973747
20211112_980103_PostDnase_AW.rdml	F01	TG1073728	22.5340456482679
20211112_980103_PostDnase_AW.rdml	F02	TG1073729	16.8640922825007
20211112_980103_PostDnase_AW.rdml	F03	TG1073730	14.7206385952645
20211112_980103_PostDnase_AW.rdml	F04	TG1073731	17.7990516198343
20211112_980103_PostDnase_AW.rdml	F05	TG1073732	15.2673214251572
20211112_980103_PostDnase_AW.rdml	F06	TG1073733	27.7862529115357
20211112_980103_PostDnase_AW.rdml	F07	TG1073734	NaN
20211112_980103_PostDnase_AW.rdml	F08	TG1073735	NaN
20211112_980103_PostDnase_AW.rdml	F09	TG1073736	32.0485441334938
20211112_980103_PostDnase_AW.rdml	A02	TG1073669	NaN
20211112_980103_PostDnase_AW.rdml	A06	TG1073673	26.9028094703844
20211112_980103_PostDnase_AW.rdml	H07	TG1073758	16.1850418068265
20211112_980103_PostDnase_AW.rdml	H06	TG1073757	18.1382225818776
20211112_980103_PostDnase_AW.rdml	H09	TG1073760	22.066294670888
20211112_980103_PostDnase_AW.rdml	H08	TG1073759	22.7153918247212
20211112_980103_PostDnase_AW.rdml	H11	TG1073762	33.0721551009672
20211112_980103_PostDnase_AW.rdml	H10	TG1073761	18.8999381881758
20211112_980103_PostDnase_AW.rdml	H12	NTC	NaN
20211112_980103_PostDnase_AW.rdml	A11	TG1073678	25.9257086588114
20211112_980103_PostDnase_AW.rdml	A10	TG1073677	19.2285335132806
20211112_980103_PostDnase_AW.rdml	B01	TG1073680	27.7127072047814
20211112_980103_PostDnase_AW.rdml	A12	TG1073679	21.4493810563409
20211112_980103_PostDnase_AW.rdml	B03	TG1073682	30.8791588125073
20211112_980103_PostDnase_AW.rdml	B02	TG1073681	NaN
20211112_980103_PostDnase_AW.rdml	B05	TG1073684	30.3414905620261
20211112_980103_PostDnase_AW.rdml	B04	TG1073683	31.4710482435103
20211112_980103_PostDnase_AW.rdml	B07	TG1073686	24.0579624307807
20211112_980103_PostDnase_AW.rdml	B06	TG1073685	22.2574448363417
20211112_980103_PostDnase_AW.rdml	D12	TG1073715	23.7060439322641
20211112_980103_PostDnase_AW.rdml	E01	TG1073716	23.1427258372355
20211112_980103_PostDnase_AW.rdml	D10	TG1073713	NaN
20211112_980103_PostDnase_AW.rdml	D11	TG1073714	NaN
20211112_980103_PostDnase_AW.rdml	D08	TG1073711	15.4730645995433
20211112_980103_PostDnase_AW.rdml	D09	TG1073712	NaN
20211112_980103_PostDnase_AW.rdml	D06	TG1073709	24.3544369927295
20211112_980103_PostDnase_AW.rdml	D07	TG1073710	NaN
20211112_980103_PostDnase_AW.rdml	D04	TG1073707	23.6155958600666
20211112_980103_PostDnase_AW.rdml	D05	TG1073708	28.0061577193258
20211112_980103_PostDnase_AW.rdml	A01	TG1073668	NaN
20211112_980103_PostDnase_AW.rdml	A05	TG1073672	NaN
20211112_980103_PostDnase_AW.rdml	A09	TG1073676	25.2155436472075
20211112_980103_PostDnase_AW.rdml	G05	TG1073744	23.2221452514975
20211112_980103_PostDnase_AW.rdml	G04	TG1073743	21.1145000331304
20211112_980103_PostDnase_AW.rdml	G03	TG1073742	15.9363485483621
20211112_980103_PostDnase_AW.rdml	G02	TG1073741	16.747325254362
20211112_980103_PostDnase_AW.rdml	G01	TG1073740	17.7500367268948
20211112_980103_PostDnase_AW.rdml	F12	TG1073739	25.5315451055699
20211112_980103_PostDnase_AW.rdml	F11	TG1073738	21.5197178566721
20211112_980103_PostDnase_AW.rdml	F10	TG1073737	20.9785513867678
20211112_980103_PostDnase_AW.rdml	G07	TG1073746	17.2976258945165
20211112_980103_PostDnase_AW.rdml	G06	TG1073745	15.0642780898946
